project,bucket_end,history_rps,rolling_mean_5,rolling_std_5,hour_of_day,day_of_week,target_next_rps
en.wikipedia.org,2024-03-03 22:00:00,"[14533315, 15788897, 17435151, 18016099, 18356517, 18344486, 18369318, 18252060, 18076213, 17996919]",18207799.2,147320.0660105744,22,6,16987001
en.wikipedia.org,2024-03-03 23:00:00,"[15788897, 17435151, 18016099, 18356517, 18344486, 18369318, 18252060, 18076213, 17996919, 16987001]",17936302.2,492265.7550613896,23,6,15822894
en.wikipedia.org,2024-03-04 00:00:00,"[17435151, 18016099, 18356517, 18344486, 18369318, 18252060, 18076213, 17996919, 16987001, 15822894]",17427017.4,915834.5229628767,0,0,14677711
en.wikipedia.org,2024-03-04 01:00:00,"[18016099, 18356517, 18344486, 18369318, 18252060, 18076213, 17996919, 16987001, 15822894, 14677711]",16712147.6,1305110.0031613582,1,0,16450486
en.wikipedia.org,2024-03-04 02:00:00,"[18356517, 18344486, 18369318, 18252060, 18076213, 17996919, 16987001, 15822894, 14677711, 16450486]",16387002.2,1113171.6240985305,2,0,16975857
en.wikipedia.org,2024-03-04 03:00:00,"[18344486, 18369318, 18252060, 18076213, 17996919, 16987001, 15822894, 14677711, 16450486, 16975857]",16182789.8,865119.6072778376,3,0,16822683
en.wikipedia.org,2024-03-04 04:00:00,"[18369318, 18252060, 18076213, 17996919, 16987001, 15822894, 14677711, 16450486, 16975857, 16822683]",16149926.2,836596.3479072569,4,0,16122265
en.wikipedia.org,2024-03-04 05:00:00,"[18252060, 18076213, 17996919, 16987001, 15822894, 14677711, 16450486, 16975857, 16822683, 16122265]",16209800.4,821627.3765739796,5,0,14997472
en.wikipedia.org,2024-03-04 06:00:00,"[18076213, 17996919, 16987001, 15822894, 14677711, 16450486, 16975857, 16822683, 16122265, 14997472]",16273752.6,703896.3744911889,6,0,14064025
en.wikipedia.org,2024-03-04 07:00:00,"[17996919, 16987001, 15822894, 14677711, 16450486, 16975857, 16822683, 16122265, 14997472, 14064025]",15796460.4,1112652.0283297198,7,0,13631540
en.wikipedia.org,2024-03-04 08:00:00,"[16987001, 15822894, 14677711, 16450486, 16975857, 16822683, 16122265, 14997472, 14064025, 13631540]",15127597.0,1204075.200282607,8,0,13208557
en.wikipedia.org,2024-03-04 09:00:00,"[15822894, 14677711, 16450486, 16975857, 16822683, 16122265, 14997472, 14064025, 13631540, 13208557]",14404771.8,1043647.6479259463,9,0,13364671
en.wikipedia.org,2024-03-04 10:00:00,"[14677711, 16450486, 16975857, 16822683, 16122265, 14997472, 14064025, 13631540, 13208557, 13364671]",13853253.0,641430.2633106735,10,0,13529563
en.wikipedia.org,2024-03-04 11:00:00,"[16450486, 16975857, 16822683, 16122265, 14997472, 14064025, 13631540, 13208557, 13364671, 13529563]",13559671.2,290430.93607148674,11,0,13939570
en.wikipedia.org,2024-03-04 12:00:00,"[16975857, 16822683, 16122265, 14997472, 14064025, 13631540, 13208557, 13364671, 13529563, 13939570]",13534780.2,248436.38074919704,12,0,14907166
en.wikipedia.org,2024-03-04 13:00:00,"[16822683, 16122265, 14997472, 14064025, 13631540, 13208557, 13364671, 13529563, 13939570, 14907166]",13789905.4,609465.2021517225,13,0,16010007
en.wikipedia.org,2024-03-04 14:00:00,"[16122265, 14997472, 14064025, 13631540, 13208557, 13364671, 13529563, 13939570, 14907166, 16010007]",14350195.4,987775.2674378115,14,0,17288352
en.wikipedia.org,2024-03-04 15:00:00,"[14997472, 14064025, 13631540, 13208557, 13364671, 13529563, 13939570, 14907166, 16010007, 17288352]",15134931.6,1375569.0633323505,15,0,18012872
en.wikipedia.org,2024-03-04 16:00:00,"[14064025, 13631540, 13208557, 13364671, 13529563, 13939570, 14907166, 16010007, 17288352, 18012872]",16031593.4,1493068.7811467494,16,0,18209726
en.wikipedia.org,2024-03-04 17:00:00,"[13631540, 13208557, 13364671, 13529563, 13939570, 14907166, 16010007, 17288352, 18012872, 18209726]",16885624.6,1254362.4030034703,17,0,18082233
en.wikipedia.org,2024-03-04 18:00:00,"[13208557, 13364671, 13529563, 13939570, 14907166, 16010007, 17288352, 18012872, 18209726, 18082233]",17520638.0,820790.878419345,18,0,18141203
en.wikipedia.org,2024-03-04 19:00:00,"[13364671, 13529563, 13939570, 14907166, 16010007, 17288352, 18012872, 18209726, 18082233, 18141203]",17946877.2,335614.05020135856,19,0,17698906
en.wikipedia.org,2024-03-04 20:00:00,"[13529563, 13939570, 14907166, 16010007, 17288352, 18012872, 18209726, 18082233, 18141203, 17698906]",18028988.0,177373.7934837049,20,0,17408676
en.wikipedia.org,2024-03-04 21:00:00,"[13939570, 14907166, 16010007, 17288352, 18012872, 18209726, 18082233, 18141203, 17698906, 17408676]",17908148.8,306210.38639432203,21,0,17186428
en.wikipedia.org,2024-03-04 22:00:00,"[14907166, 16010007, 17288352, 18012872, 18209726, 18082233, 18141203, 17698906, 17408676, 17186428]",17703489.2,371302.66627397115,22,0,15914802
en.wikipedia.org,2024-03-04 23:00:00,"[16010007, 17288352, 18012872, 18209726, 18082233, 18141203, 17698906, 17408676, 17186428, 15914802]",17270003.0,749097.0505033376,23,0,14603038
en.wikipedia.org,2024-03-05 00:00:00,"[17288352, 18012872, 18209726, 18082233, 18141203, 17698906, 17408676, 17186428, 15914802, 14603038]",16562370.0,1153752.3575832034,0,1,14613279
en.wikipedia.org,2024-03-05 01:00:00,"[18012872, 18209726, 18082233, 18141203, 17698906, 17408676, 17186428, 15914802, 14603038, 14613279]",15945244.6,1204885.5019049072,1,1,15122901
en.wikipedia.org,2024-03-05 02:00:00,"[18209726, 18082233, 18141203, 17698906, 17408676, 17186428, 15914802, 14603038, 14613279, 15122901]",15488089.6,974516.2315049658,2,1,15901691
en.wikipedia.org,2024-03-05 03:00:00,"[18082233, 18141203, 17698906, 17408676, 17186428, 15914802, 14603038, 14613279, 15122901, 15901691]",15231142.2,583954.1750286233,3,1,15472950
en.wikipedia.org,2024-03-05 04:00:00,"[18141203, 17698906, 17408676, 17186428, 15914802, 14603038, 14613279, 15122901, 15901691, 15472950]",15142771.8,501407.22864569875,4,1,14651352
en.wikipedia.org,2024-03-05 05:00:00,"[17698906, 17408676, 17186428, 15914802, 14603038, 14613279, 15122901, 15901691, 15472950, 14651352]",15152434.6,491275.8982773732,5,1,13811938
en.wikipedia.org,2024-03-05 06:00:00,"[17408676, 17186428, 15914802, 14603038, 14613279, 15122901, 15901691, 15472950, 14651352, 13811938]",14992166.4,718967.7232094916,6,1,12955883
en.wikipedia.org,2024-03-05 07:00:00,"[17186428, 15914802, 14603038, 14613279, 15122901, 15901691, 15472950, 14651352, 13811938, 12955883]",14558762.8,1074684.8916867492,7,1,12558121
en.wikipedia.org,2024-03-05 08:00:00,"[15914802, 14603038, 14613279, 15122901, 15901691, 15472950, 14651352, 13811938, 12955883, 12558121]",13890048.8,1071256.9696082075,8,1,12462075
en.wikipedia.org,2024-03-05 09:00:00,"[14603038, 14613279, 15122901, 15901691, 15472950, 14651352, 13811938, 12955883, 12558121, 12462075]",13287873.8,831675.0310152157,9,1,12972647
en.wikipedia.org,2024-03-05 10:00:00,"[14613279, 15122901, 15901691, 15472950, 14651352, 13811938, 12955883, 12558121, 12462075, 12972647]",12952132.8,476466.5411608249,10,1,13189410
en.wikipedia.org,2024-03-05 11:00:00,"[15122901, 15901691, 15472950, 14651352, 13811938, 12955883, 12558121, 12462075, 12972647, 13189410]",12827627.2,273725.8079775453,11,1,13368930
en.wikipedia.org,2024-03-05 12:00:00,"[15901691, 15472950, 14651352, 13811938, 12955883, 12558121, 12462075, 12972647, 13189410, 13368930]",12910236.6,351302.3472671937,12,1,14190935
en.wikipedia.org,2024-03-05 13:00:00,"[15472950, 14651352, 13811938, 12955883, 12558121, 12462075, 12972647, 13189410, 13368930, 14190935]",13236799.4,565694.8612559955,13,1,15693992
en.wikipedia.org,2024-03-05 14:00:00,"[14651352, 13811938, 12955883, 12558121, 12462075, 12972647, 13189410, 13368930, 14190935, 15693992]",13883182.8,994846.0643555665,14,1,17182549
en.wikipedia.org,2024-03-05 15:00:00,"[13811938, 12955883, 12558121, 12462075, 12972647, 13189410, 13368930, 14190935, 15693992, 17182549]",14725163.2,1513980.2090858917,15,1,18088906
en.wikipedia.org,2024-03-05 16:00:00,"[12955883, 12558121, 12462075, 12972647, 13189410, 13368930, 14190935, 15693992, 17182549, 18088906]",15705062.4,1767251.8716898959,16,1,18458291
en.wikipedia.org,2024-03-05 17:00:00,"[12558121, 12462075, 12972647, 13189410, 13368930, 14190935, 15693992, 17182549, 18088906, 18458291]",16722934.6,1584823.6460768245,17,1,17645626
en.wikipedia.org,2024-03-05 18:00:00,"[12462075, 12972647, 13189410, 13368930, 14190935, 15693992, 17182549, 18088906, 18458291, 17645626]",17413872.8,960384.2366426887,18,1,17316279
en.wikipedia.org,2024-03-05 19:00:00,"[12972647, 13189410, 13368930, 14190935, 15693992, 17182549, 18088906, 18458291, 17645626, 17316279]",17738330.2,476835.6051040652,19,1,17409203
en.wikipedia.org,2024-03-05 20:00:00,"[13189410, 13368930, 14190935, 15693992, 17182549, 18088906, 18458291, 17645626, 17316279, 17409203]",17783661.0,430353.0029726759,20,1,17341861
en.wikipedia.org,2024-03-05 21:00:00,"[13368930, 14190935, 15693992, 17182549, 18088906, 18458291, 17645626, 17316279, 17409203, 17341861]",17634252.0,428115.8766988209,21,1,17098649
en.wikipedia.org,2024-03-05 22:00:00,"[14190935, 15693992, 17182549, 18088906, 18458291, 17645626, 17316279, 17409203, 17341861, 17098649]",17362323.6,175795.93047804036,22,1,15979256
en.wikipedia.org,2024-03-05 23:00:00,"[15693992, 17182549, 18088906, 18458291, 17645626, 17316279, 17409203, 17341861, 17098649, 15979256]",17029049.6,535122.2265627171,23,1,14498115
en.wikipedia.org,2024-03-06 00:00:00,"[17182549, 18088906, 18458291, 17645626, 17316279, 17409203, 17341861, 17098649, 15979256, 14498115]",16465416.8,1110540.277691971,0,2,14317312
en.wikipedia.org,2024-03-06 01:00:00,"[18088906, 18458291, 17645626, 17316279, 17409203, 17341861, 17098649, 15979256, 14498115, 14317312]",15847038.6,1263183.4697443757,1,2,14905471
en.wikipedia.org,2024-03-06 02:00:00,"[18458291, 17645626, 17316279, 17409203, 17341861, 17098649, 15979256, 14498115, 14317312, 14905471]",15359760.6,1043361.7476776884,2,2,14678739
en.wikipedia.org,2024-03-06 03:00:00,"[17645626, 17316279, 17409203, 17341861, 17098649, 15979256, 14498115, 14317312, 14905471, 14678739]",14875778.6,585129.6186277362,3,2,15421239
en.wikipedia.org,2024-03-06 04:00:00,"[17316279, 17409203, 17341861, 17098649, 15979256, 14498115, 14317312, 14905471, 14678739, 15421239]",14764175.2,381961.1064432608,4,2,14821702
en.wikipedia.org,2024-03-06 05:00:00,"[17409203, 17341861, 17098649, 15979256, 14498115, 14317312, 14905471, 14678739, 15421239, 14821702]",14828892.6,358064.5270219322,5,2,13983622
en.wikipedia.org,2024-03-06 06:00:00,"[17341861, 17098649, 15979256, 14498115, 14317312, 14905471, 14678739, 15421239, 14821702, 13983622]",14762154.6,462936.0433721271,6,2,13424695
en.wikipedia.org,2024-03-06 07:00:00,"[17098649, 15979256, 14498115, 14317312, 14905471, 14678739, 15421239, 14821702, 13983622, 13424695]",14465999.4,693003.3160026292,7,2,13018866
en.wikipedia.org,2024-03-06 08:00:00,"[15979256, 14498115, 14317312, 14905471, 14678739, 15421239, 14821702, 13983622, 13424695, 13018866]",14134024.8,883082.0171099398,8,2,12653074
en.wikipedia.org,2024-03-06 09:00:00,"[14498115, 14317312, 14905471, 14678739, 15421239, 14821702, 13983622, 13424695, 13018866, 12653074]",13580391.8,761960.1861788842,9,2,12771544
en.wikipedia.org,2024-03-06 10:00:00,"[14317312, 14905471, 14678739, 15421239, 14821702, 13983622, 13424695, 13018866, 12653074, 12771544]",13170360.2,484906.3440617786,10,2,13148380
en.wikipedia.org,2024-03-06 11:00:00,"[14905471, 14678739, 15421239, 14821702, 13983622, 13424695, 13018866, 12653074, 12771544, 13148380]",13003311.8,273946.47166802495,11,2,13525286
en.wikipedia.org,2024-03-06 12:00:00,"[14678739, 15421239, 14821702, 13983622, 13424695, 13018866, 12653074, 12771544, 13148380, 13525286]",13023430.0,305974.80323190015,12,2,14567508
en.wikipedia.org,2024-03-06 13:00:00,"[15421239, 14821702, 13983622, 13424695, 13018866, 12653074, 12771544, 13148380, 13525286, 14567508]",13333158.4,688854.1982479602,13,2,15861961
en.wikipedia.org,2024-03-06 14:00:00,"[14821702, 13983622, 13424695, 13018866, 12653074, 12771544, 13148380, 13525286, 14567508, 15861961]",13974935.8,1117634.7502747755,14,2,17044427
en.wikipedia.org,2024-03-06 15:00:00,"[13983622, 13424695, 13018866, 12653074, 12771544, 13148380, 13525286, 14567508, 15861961, 17044427]",14829512.4,1453798.8685744118,15,2,19081077
en.wikipedia.org,2024-03-06 16:00:00,"[13424695, 13018866, 12653074, 12771544, 13148380, 13525286, 14567508, 15861961, 17044427, 19081077]",16016051.8,1937930.4638826854,16,2,17858177
en.wikipedia.org,2024-03-06 17:00:00,"[13018866, 12653074, 12771544, 13148380, 13525286, 14567508, 15861961, 17044427, 19081077, 17858177]",16882630.0,1562856.0082536074,17,2,18158383
en.wikipedia.org,2024-03-06 18:00:00,"[12653074, 12771544, 13148380, 13525286, 14567508, 15861961, 17044427, 19081077, 17858177, 18158383]",17600805.0,1086413.7058848254,18,2,17656149
en.wikipedia.org,2024-03-06 19:00:00,"[12771544, 13148380, 13525286, 14567508, 15861961, 17044427, 19081077, 17858177, 18158383, 17656149]",17959642.6,668900.0056515472,19,2,16881806
en.wikipedia.org,2024-03-06 20:00:00,"[13148380, 13525286, 14567508, 15861961, 17044427, 19081077, 17858177, 18158383, 17656149, 16881806]",17927118.4,714976.7984614884,20,2,17871947
en.wikipedia.org,2024-03-06 21:00:00,"[13525286, 14567508, 15861961, 17044427, 19081077, 17858177, 18158383, 17656149, 16881806, 17871947]",17685292.4,432431.1443860629,21,2,17888221
en.wikipedia.org,2024-03-06 22:00:00,"[14567508, 15861961, 17044427, 19081077, 17858177, 18158383, 17656149, 16881806, 17871947, 17888221]",17691301.2,434992.84512938827,22,2,16404913
en.wikipedia.org,2024-03-06 23:00:00,"[15861961, 17044427, 19081077, 17858177, 18158383, 17656149, 16881806, 17871947, 17888221, 16404913]",17340607.2,594607.7129665911,23,2,14921115
en.wikipedia.org,2024-03-07 00:00:00,"[17044427, 19081077, 17858177, 18158383, 17656149, 16881806, 17871947, 17888221, 16404913, 14921115]",16793600.4,1097823.7876525724,0,3,14747304
en.wikipedia.org,2024-03-07 01:00:00,"[19081077, 17858177, 18158383, 17656149, 16881806, 17871947, 17888221, 16404913, 14921115, 14747304]",16366700.0,1363408.5458775738,1,3,15131839
en.wikipedia.org,2024-03-07 02:00:00,"[17858177, 18158383, 17656149, 16881806, 17871947, 17888221, 16404913, 14921115, 14747304, 15131839]",15818678.4,1187593.2892063006,2,3,16952167
en.wikipedia.org,2024-03-07 03:00:00,"[18158383, 17656149, 16881806, 17871947, 17888221, 16404913, 14921115, 14747304, 15131839, 16952167]",15631467.6,880731.4593871619,3,3,16157243
en.wikipedia.org,2024-03-07 04:00:00,"[17656149, 16881806, 17871947, 17888221, 16404913, 14921115, 14747304, 15131839, 16952167, 16157243]",15581933.6,841949.3353468723,4,3,15620356
en.wikipedia.org,2024-03-07 05:00:00,"[16881806, 17871947, 17888221, 16404913, 14921115, 14747304, 15131839, 16952167, 16157243, 15620356]",15721781.8,776067.1208026791,5,3,13355982
en.wikipedia.org,2024-03-07 06:00:00,"[17871947, 17888221, 16404913, 14921115, 14747304, 15131839, 16952167, 16157243, 15620356, 13355982]",15443517.4,1205955.8208661873,6,3,14014514
en.wikipedia.org,2024-03-07 07:00:00,"[17888221, 16404913, 14921115, 14747304, 15131839, 16952167, 16157243, 15620356, 13355982, 14014514]",15220052.4,1339169.2552075111,7,3,13709277
en.wikipedia.org,2024-03-07 08:00:00,"[16404913, 14921115, 14747304, 15131839, 16952167, 16157243, 15620356, 13355982, 14014514, 13709277]",14571474.4,1108677.2011507407,8,3,13314221
en.wikipedia.org,2024-03-07 09:00:00,"[14921115, 14747304, 15131839, 16952167, 16157243, 15620356, 13355982, 14014514, 13709277, 13314221]",14002870.0,847973.4574060676,9,3,13087613
en.wikipedia.org,2024-03-07 10:00:00,"[14747304, 15131839, 16952167, 16157243, 15620356, 13355982, 14014514, 13709277, 13314221, 13087613]",13496321.4,326732.89316173847,10,3,12663431
en.wikipedia.org,2024-03-07 11:00:00,"[15131839, 16952167, 16157243, 15620356, 13355982, 14014514, 13709277, 13314221, 13087613, 12663431]",13357811.2,471562.8931688328,11,3,13134975
en.wikipedia.org,2024-03-07 12:00:00,"[16952167, 16157243, 15620356, 13355982, 14014514, 13709277, 13314221, 13087613, 12663431, 13134975]",13181903.4,339274.94604441395,12,3,13900544
en.wikipedia.org,2024-03-07 13:00:00,"[16157243, 15620356, 13355982, 14014514, 13709277, 13314221, 13087613, 12663431, 13134975, 13900544]",13220156.8,401632.2272927809,13,3,15146909
en.wikipedia.org,2024-03-07 14:00:00,"[15620356, 13355982, 14014514, 13709277, 13314221, 13087613, 12663431, 13134975, 13900544, 15146909]",13586694.4,876164.2694626618,14,3,16806670
en.wikipedia.org,2024-03-07 15:00:00,"[13355982, 14014514, 13709277, 13314221, 13087613, 12663431, 13134975, 13900544, 15146909, 16806670]",14330505.8,1496075.049075734,15,3,17357868
en.wikipedia.org,2024-03-07 16:00:00,"[14014514, 13709277, 13314221, 13087613, 12663431, 13134975, 13900544, 15146909, 16806670, 17357868]",15269393.2,1622925.6615221044,16,3,17402249
en.wikipedia.org,2024-03-07 17:00:00,"[13709277, 13314221, 13087613, 12663431, 13134975, 13900544, 15146909, 16806670, 17357868, 17402249]",16122848.0,1379916.3631917697,17,3,17466209
en.wikipedia.org,2024-03-07 18:00:00,"[13314221, 13087613, 12663431, 13134975, 13900544, 15146909, 16806670, 17357868, 17402249, 17466209]",16835981.0,876816.5345706022,18,3,17281313
en.wikipedia.org,2024-03-07 19:00:00,"[13087613, 12663431, 13134975, 13900544, 15146909, 16806670, 17357868, 17402249, 17466209, 17281313]",17262861.8,235905.26000019585,19,3,17246852
en.wikipedia.org,2024-03-07 20:00:00,"[12663431, 13134975, 13900544, 15146909, 16806670, 17357868, 17402249, 17466209, 17281313, 17246852]",17350898.2,79561.0145269654,20,3,16472157
en.wikipedia.org,2024-03-07 21:00:00,"[13134975, 13900544, 15146909, 16806670, 17357868, 17402249, 17466209, 17281313, 17246852, 16472157]",17173756.0,359691.6731101792,21,3,16695069
en.wikipedia.org,2024-03-07 22:00:00,"[13900544, 15146909, 16806670, 17357868, 17402249, 17466209, 17281313, 17246852, 16472157, 16695069]",17032320.0,380473.9100027753,22,3,15679768
en.wikipedia.org,2024-03-07 23:00:00,"[15146909, 16806670, 17357868, 17402249, 17466209, 17281313, 17246852, 16472157, 16695069, 15679768]",16675031.8,587650.3960775998,23,3,14622927
en.wikipedia.org,2024-03-08 00:00:00,"[16806670, 17357868, 17402249, 17466209, 17281313, 17246852, 16472157, 16695069, 15679768, 14622927]",16143354.6,911791.5257076258,0,4,14605797
en.wikipedia.org,2024-03-08 01:00:00,"[17357868, 17402249, 17466209, 17281313, 17246852, 16472157, 16695069, 15679768, 14622927, 14605797]",15615143.6,884099.7105154147,1,4,14896614
en.wikipedia.org,2024-03-08 02:00:00,"[17402249, 17466209, 17281313, 17246852, 16472157, 16695069, 15679768, 14622927, 14605797, 14896614]",15300035.0,799187.9828918851,2,4,15670615
en.wikipedia.org,2024-03-08 03:00:00,"[17466209, 17281313, 17246852, 16472157, 16695069, 15679768, 14622927, 14605797, 14896614, 15670615]",15095144.2,484729.952780886,3,4,15899640
en.wikipedia.org,2024-03-08 04:00:00,"[17281313, 17246852, 16472157, 16695069, 15679768, 14622927, 14605797, 14896614, 15670615, 15899640]",15139118.6,542323.7780199574,4,4,15479885
en.wikipedia.org,2024-03-08 05:00:00,"[17246852, 16472157, 16695069, 15679768, 14622927, 14605797, 14896614, 15670615, 15899640, 15479885]",15310510.2,484431.20661963965,5,4,14200419
en.wikipedia.org,2024-03-08 06:00:00,"[16472157, 16695069, 15679768, 14622927, 14605797, 14896614, 15670615, 15899640, 15479885, 14200419]",15229434.6,612565.6672098429,6,4,13680338
en.wikipedia.org,2024-03-08 07:00:00,"[16695069, 15679768, 14622927, 14605797, 14896614, 15670615, 15899640, 15479885, 14200419, 13680338]",14986179.4,879687.3019355458,7,4,12761769
en.wikipedia.org,2024-03-08 08:00:00,"[15679768, 14622927, 14605797, 14896614, 15670615, 15899640, 15479885, 14200419, 13680338, 12761769]",14404410.2,1153821.5869596824,8,4,13041414
en.wikipedia.org,2024-03-08 09:00:00,"[14622927, 14605797, 14896614, 15670615, 15899640, 15479885, 14200419, 13680338, 12761769, 13041414]",13832765.0,963812.9056681073,9,4,12541366
en.wikipedia.org,2024-03-08 10:00:00,"[14605797, 14896614, 15670615, 15899640, 15479885, 14200419, 13680338, 12761769, 13041414, 12541366]",13245061.2,611948.508583982,10,4,12881793
en.wikipedia.org,2024-03-08 11:00:00,"[14896614, 15670615, 15899640, 15479885, 14200419, 13680338, 12761769, 13041414, 12541366, 12881793]",12981336.0,385721.4640970865,11,4,12905981
en.wikipedia.org,2024-03-08 12:00:00,"[15670615, 15899640, 15479885, 14200419, 13680338, 12761769, 13041414, 12541366, 12881793, 12905981]",12826464.6,167960.74937746616,12,4,13680353
en.wikipedia.org,2024-03-08 13:00:00,"[15899640, 15479885, 14200419, 13680338, 12761769, 13041414, 12541366, 12881793, 12905981, 13680353]",13010181.4,373425.931783319,13,4,14884003
en.wikipedia.org,2024-03-08 14:00:00,"[15479885, 14200419, 13680338, 12761769, 13041414, 12541366, 12881793, 12905981, 13680353, 14884003]",13378699.2,840052.3437716009,14,4,16669096
en.wikipedia.org,2024-03-08 15:00:00,"[14200419, 13680338, 12761769, 13041414, 12541366, 12881793, 12905981, 13680353, 14884003, 16669096]",14204245.2,1431530.1550738497,15,4,17049335
en.wikipedia.org,2024-03-08 16:00:00,"[13680338, 12761769, 13041414, 12541366, 12881793, 12905981, 13680353, 14884003, 16669096, 17049335]",15037753.6,1619775.7751525487,16,4,17311571
en.wikipedia.org,2024-03-08 17:00:00,"[12761769, 13041414, 12541366, 12881793, 12905981, 13680353, 14884003, 16669096, 17049335, 17311571]",15918871.6,1404443.9689547746,17,4,17163034
en.wikipedia.org,2024-03-08 18:00:00,"[13041414, 12541366, 12881793, 12905981, 13680353, 14884003, 16669096, 17049335, 17311571, 17163034]",16615407.8,891456.7263914497,18,4,17179316
en.wikipedia.org,2024-03-08 19:00:00,"[12541366, 12881793, 12905981, 13680353, 14884003, 16669096, 17049335, 17311571, 17163034, 17179316]",17074470.4,219094.95572157748,19,4,16911719
en.wikipedia.org,2024-03-08 20:00:00,"[12881793, 12905981, 13680353, 14884003, 16669096, 17049335, 17311571, 17163034, 17179316, 16911719]",17122995.0,134461.46519653875,20,4,16752723
en.wikipedia.org,2024-03-08 21:00:00,"[12905981, 13680353, 14884003, 16669096, 17049335, 17311571, 17163034, 17179316, 16911719, 16752723]",17063672.6,202227.22407687845,21,4,16385260
en.wikipedia.org,2024-03-08 22:00:00,"[13680353, 14884003, 16669096, 17049335, 17311571, 17163034, 17179316, 16911719, 16752723, 16385260]",16878410.4,293822.693528325,22,4,15382574
en.wikipedia.org,2024-03-08 23:00:00,"[14884003, 16669096, 17049335, 17311571, 17163034, 17179316, 16911719, 16752723, 16385260, 15382574]",16522318.4,625166.7386752433,23,4,14751705
en.wikipedia.org,2024-03-09 00:00:00,"[16669096, 17049335, 17311571, 17163034, 17179316, 16911719, 16752723, 16385260, 15382574, 14751705]",16036796.2,834138.3803804738,0,5,13270920
en.wikipedia.org,2024-03-09 01:00:00,"[17049335, 17311571, 17163034, 17179316, 16911719, 16752723, 16385260, 15382574, 14751705, 13270920]",15308636.4,1241968.7567894128,1,5,14490496
en.wikipedia.org,2024-03-09 02:00:00,"[17311571, 17163034, 17179316, 16911719, 16752723, 16385260, 15382574, 14751705, 13270920, 14490496]",14856191.0,1026924.0838652096,2,5,15105490
en.wikipedia.org,2024-03-09 03:00:00,"[17163034, 17179316, 16911719, 16752723, 16385260, 15382574, 14751705, 13270920, 14490496, 15105490]",14600237.0,730671.0756793374,3,5,15457912
en.wikipedia.org,2024-03-09 04:00:00,"[17179316, 16911719, 16752723, 16385260, 15382574, 14751705, 13270920, 14490496, 15105490, 15457912]",14615304.6,747237.735313093,4,5,14833819
en.wikipedia.org,2024-03-09 05:00:00,"[16911719, 16752723, 16385260, 15382574, 14751705, 13270920, 14490496, 15105490, 15457912, 14833819]",14631727.4,750948.2135896191,5,5,14427641
en.wikipedia.org,2024-03-09 06:00:00,"[16752723, 16385260, 15382574, 14751705, 13270920, 14490496, 15105490, 15457912, 14833819, 14427641]",14863071.6,385193.427220455,6,5,13872410
en.wikipedia.org,2024-03-09 07:00:00,"[16385260, 15382574, 14751705, 13270920, 14490496, 15105490, 15457912, 14833819, 14427641, 13872410]",14739454.4,549192.4342503636,7,5,13286791
en.wikipedia.org,2024-03-09 08:00:00,"[15382574, 14751705, 13270920, 14490496, 15105490, 15457912, 14833819, 14427641, 13872410, 13286791]",14375714.6,751369.0613674747,8,5,13122278
en.wikipedia.org,2024-03-09 09:00:00,"[14751705, 13270920, 14490496, 15105490, 15457912, 14833819, 14427641, 13872410, 13286791, 13122278]",13908587.8,652945.9691525478,9,5,12742851
en.wikipedia.org,2024-03-09 10:00:00,"[13270920, 14490496, 15105490, 15457912, 14833819, 14427641, 13872410, 13286791, 13122278, 12742851]",13490394.2,593321.5437145024,10,5,12701107
en.wikipedia.org,2024-03-09 11:00:00,"[14490496, 15105490, 15457912, 14833819, 14427641, 13872410, 13286791, 13122278, 12742851, 12701107]",13145087.4,426265.4244766282,11,5,12771774
en.wikipedia.org,2024-03-09 12:00:00,"[15105490, 15457912, 14833819, 14427641, 13872410, 13286791, 13122278, 12742851, 12701107, 12771774]",12924960.2,235200.2847663242,12,5,13486349
en.wikipedia.org,2024-03-09 13:00:00,"[15457912, 14833819, 14427641, 13872410, 13286791, 13122278, 12742851, 12701107, 12771774, 13486349]",12964871.8,300954.16515968007,13,5,15018991
en.wikipedia.org,2024-03-09 14:00:00,"[14833819, 14427641, 13872410, 13286791, 13122278, 12742851, 12701107, 12771774, 13486349, 15018991]",13344214.4,886339.887714775,14,5,16612262
en.wikipedia.org,2024-03-09 15:00:00,"[14427641, 13872410, 13286791, 13122278, 12742851, 12701107, 12771774, 13486349, 15018991, 16612262]",14118096.6,1500134.7181098901,15,5,17389250
en.wikipedia.org,2024-03-09 16:00:00,"[13872410, 13286791, 13122278, 12742851, 12701107, 12771774, 13486349, 15018991, 16612262, 17389250]",15055725.2,1763455.0714167233,16,5,17708743
en.wikipedia.org,2024-03-09 17:00:00,"[13286791, 13122278, 12742851, 12701107, 12771774, 13486349, 15018991, 16612262, 17389250, 17708743]",16043119.0,1580898.9041852106,17,5,17701377
en.wikipedia.org,2024-03-09 18:00:00,"[13122278, 12742851, 12701107, 12771774, 13486349, 15018991, 16612262, 17389250, 17708743, 17701377]",16886124.6,1015446.8257646188,18,5,17492456
en.wikipedia.org,2024-03-09 19:00:00,"[12742851, 12701107, 12771774, 13486349, 15018991, 16612262, 17389250, 17708743, 17701377, 17492456]",17380817.6,403362.2056933942,19,5,17256090
en.wikipedia.org,2024-03-09 20:00:00,"[12701107, 12771774, 13486349, 15018991, 16612262, 17389250, 17708743, 17701377, 17492456, 17256090]",17509583.2,176341.5493312906,20,5,17244610
